blog-catalog_Node2Vec-Embedding.emb,MLPClassifier,0.6,0.1755117019651847,0.30675332910589725
blog-catalog_Node2Vec-Embedding.emb,RandomForestClassifier,0.6,0.047324331104694736,0.11786292498650837
blog-catalog_Node2Vec-Embedding.emb,TopKRanker,0.6,0.20707252527709266,0.3761574074074074
blog-catalog_Node2Vec-Embedding.emb,DecisionTreeClassifier,0.7,0.0845278602058635,0.15752178492770277
blog-catalog_Node2Vec-Embedding.emb,KNeighborsClassifier,0.7,0.11569915258911415,0.23939996938619318
blog-catalog_Node2Vec-Embedding.emb,MLPClassifier,0.7,0.1737501968530791,0.30575129185960676
blog-catalog_Node2Vec-Embedding.emb,RandomForestClassifier,0.7,0.043237267700188736,0.1095278010617491
blog-catalog_Node2Vec-Embedding.emb,TopKRanker,0.7,0.19750787050806787,0.36973788721207307
blog-catalog_Node2Vec-Embedding.emb,DecisionTreeClassifier,0.8,0.08336692092661394,0.15445495063939682
blog-catalog_Node2Vec-Embedding.emb,KNeighborsClassifier,0.8,0.10407613411639638,0.22919212491513913
blog-catalog_Node2Vec-Embedding.emb,MLPClassifier,0.8,0.16729139221370765,0.29925364293330176
blog-catalog_Node2Vec-Embedding.emb,RandomForestClassifier,0.8,0.03710987346327166,0.09487914789020892
blog-catalog_Node2Vec-Embedding.emb,TopKRanker,0.8,0.18036155381549926,0.3598648882729949
blog-catalog_Node2Vec-Embedding.emb,DecisionTreeClassifier,0.9,0.07784942412854419,0.14728508477108074
blog-catalog_Node2Vec-Embedding.emb,KNeighborsClassifier,0.9,0.0920820454723637,0.19901356350184957
blog-catalog_Node2Vec-Embedding.emb,MLPClassifier,0.9,0.14440200628905617,0.2907996197316996
blog-catalog_Node2Vec-Embedding.emb,RandomForestClassifier,0.9,0.035879937220010476,0.08639813193228255
blog-catalog_Node2Vec-Embedding.emb,TopKRanker,0.9,0.15966203685482125,0.34654377880184334
blog-catalog_FastText-Embedding.emb,DecisionTreeClassifier,0.1,0.06971048535618889,0.12562646174406947
blog-catalog_FastText-Embedding.emb,KNeighborsClassifier,0.1,0.04774775327189457,0.10783200908059024
blog-catalog_FastText-Embedding.emb,MLPClassifier,0.1,0.1332594220636465,0.2614987080103359
blog-catalog_FastText-Embedding.emb,RandomForestClassifier,0.1,0.025666194432733686,0.059459459459459456
blog-catalog_FastText-Embedding.emb,TopKRanker,0.1,0.17228957828081903,0.33100069979006297
blog-catalog_FastText-Embedding.emb,DecisionTreeClassifier,0.2,0.06166996449305721,0.11766706342458765
blog-catalog_FastText-Embedding.emb,KNeighborsClassifier,0.2,0.05565535342743399,0.1218741017533774
blog-catalog_FastText-Embedding.emb,MLPClassifier,0.2,0.13016447665036196,0.2558200366204551
blog-catalog_FastText-Embedding.emb,RandomForestClassifier,0.2,0.021118190265780646,0.048530416951469584
blog-catalog_FastText-Embedding.emb,TopKRanker,0.2,0.17611350954724173,0.33391977480647433
blog-catalog_FastText-Embedding.emb,DecisionTreeClassifier,0.3,0.06704954740671877,0.11956274197221589
blog-catalog_FastText-Embedding.emb,KNeighborsClassifier,0.3,0.05317312621055587,0.11782708492731447
blog-catalog_FastText-Embedding.emb,MLPClassifier,0.3,0.12729099702708305,0.24548611111111113
blog-catalog_FastText-Embedding.emb,RandomForestClassifier,0.3,0.022395879925363148,0.05130533484676504
blog-catalog_FastText-Embedding.emb,TopKRanker,0.3,0.17349951917532946,0.32576644043997194
blog-catalog_FastText-Embedding.emb,DecisionTreeClassifier,0.4,0.06499627961812753,0.12253096752594576
blog-catalog_FastText-Embedding.emb,KNeighborsClassifier,0.4,0.054087525125097055,0.12320505456634119
blog-catalog_FastText-Embedding.emb,MLPClassifier,0.4,0.12933234410037883,0.23931623931623933
blog-catalog_FastText-Embedding.emb,RandomForestClassifier,0.4,0.024146507013383518,0.0559959520998482
blog-catalog_FastText-Embedding.emb,TopKRanker,0.4,0.17696504859664858,0.3343215905127311
blog-catalog_FastText-Embedding.emb,DecisionTreeClassifier,0.5,0.06585473435427303,0.12088425833166366
blog-catalog_FastText-Embedding.emb,KNeighborsClassifier,0.5,0.05547265950538133,0.12515788265013206
blog-catalog_FastText-Embedding.emb,MLPClassifier,0.5,0.13247168976710214,0.23925691538225988
blog-catalog_FastText-Embedding.emb,RandomForestClassifier,0.5,0.021413078394255474,0.04989830508474576
blog-catalog_FastText-Embedding.emb,TopKRanker,0.5,0.16848274443129363,0.3254123567235113
blog-catalog_FastText-Embedding.emb,DecisionTreeClassifier,0.6,0.06560709043106785,0.12364328074297862
blog-catalog_FastText-Embedding.emb,KNeighborsClassifier,0.6,0.05690399983207614,0.12351769281851815
blog-catalog_FastText-Embedding.emb,MLPClassifier,0.6,0.1285751826412431,0.23864485593290707
blog-catalog_FastText-Embedding.emb,RandomForestClassifier,0.6,0.022270695888141928,0.0499831895102544
blog-catalog_FastText-Embedding.emb,TopKRanker,0.6,0.16770723606184795,0.32592592592592595
blog-catalog_FastText-Embedding.emb,DecisionTreeClassifier,0.7,0.06669607835775442,0.1202435312024353
blog-catalog_FastText-Embedding.emb,KNeighborsClassifier,0.7,0.06085571995025391,0.1317355506643841
blog-catalog_FastText-Embedding.emb,MLPClassifier,0.7,0.12200010443047173,0.23277610687556827
blog-catalog_FastText-Embedding.emb,RandomForestClassifier,0.7,0.018166268602483788,0.04249154997585707
blog-catalog_FastText-Embedding.emb,TopKRanker,0.7,0.15910414803319387,0.3166203335980937
blog-catalog_FastText-Embedding.emb,DecisionTreeClassifier,0.8,0.06267667504587128,0.11278540718787829
blog-catalog_FastText-Embedding.emb,KNeighborsClassifier,0.8,0.05585711368294314,0.12590521259052126
blog-catalog_FastText-Embedding.emb,MLPClassifier,0.8,0.11513257346336722,0.22311700615821886
blog-catalog_FastText-Embedding.emb,RandomForestClassifier,0.8,0.01594224494171198,0.03691161530646799
blog-catalog_FastText-Embedding.emb,TopKRanker,0.8,0.14783896655527695,0.3128356140654772
blog-catalog_FastText-Embedding.emb,DecisionTreeClassifier,0.9,0.055816474518468176,0.1075565155860117
blog-catalog_FastText-Embedding.emb,KNeighborsClassifier,0.9,0.052323925586498315,0.11372825877671522
blog-catalog_FastText-Embedding.emb,MLPClassifier,0.9,0.10779137311842849,0.2206174777603349
blog-catalog_FastText-Embedding.emb,RandomForestClassifier,0.9,0.009347134726192573,0.02179011878641144
blog-catalog_FastText-Embedding.emb,TopKRanker,0.9,0.1323556282128488,0.29938556067588323
blog-catalog_hope_gsvd.emb,DecisionTreeClassifier,0.1,0.042553034257497575,0.07883112470268434
blog-catalog_hope_gsvd.emb,KNeighborsClassifier,0.1,0.008800636490924453,0.027660853878532773
blog-catalog_hope_gsvd.emb,MLPClassifier,0.1,0.0002864919066036384,0.0013783597518952444
blog-catalog_hope_gsvd.emb,RandomForestClassifier,0.1,0.0002913752913752913,0.0013860013860013858
blog-catalog_hope_gsvd.emb,TopKRanker,0.1,0.027191993396218566,0.17494751574527642
blog-catalog_hope_gsvd.emb,DecisionTreeClassifier,0.2,0.03617304129036093,0.0704177897574124
blog-catalog_hope_gsvd.emb,KNeighborsClassifier,0.2,0.00991990077550122,0.02862254025044723
blog-catalog_hope_gsvd.emb,MLPClassifier,0.2,0.003829256348546113,0.0034614053305642087
blog-catalog_hope_gsvd.emb,RandomForestClassifier,0.2,0.0005421221060768832,0.0020905923344947735
blog-catalog_hope_gsvd.emb,TopKRanker,0.2,0.02716059431459313,0.17346938775510204
blog-catalog_hope_gsvd.emb,DecisionTreeClassifier,0.3,0.04177791225056176,0.07085817118434373
blog-catalog_hope_gsvd.emb,KNeighborsClassifier,0.3,0.008484339992803527,0.025401865449493945
blog-catalog_hope_gsvd.emb,MLPClassifier,0.3,0.0008432961428399508,0.0018399264029438822
blog-catalog_hope_gsvd.emb,RandomForestClassifier,0.3,0.0007783106471164354,0.0023207240659085635
blog-catalog_hope_gsvd.emb,TopKRanker,0.3,0.028907620381232978,0.16967002106248538
blog-catalog_hope_gsvd.emb,DecisionTreeClassifier,0.4,0.03651478762942694,0.06803637588413608
blog-catalog_hope_gsvd.emb,KNeighborsClassifier,0.4,0.009109922107284592,0.02649786544972766
blog-catalog_hope_gsvd.emb,MLPClassifier,0.4,0.0008770349139709422,0.0010277492291880781
blog-catalog_hope_gsvd.emb,RandomForestClassifier,0.4,0.001044501962463597,0.0027610008628127696
blog-catalog_hope_gsvd.emb,TopKRanker,0.4,0.02814611242959139,0.17178235088943147
blog-catalog_hope_gsvd.emb,DecisionTreeClassifier,0.5,0.03821612243850544,0.07249866238630283
blog-catalog_hope_gsvd.emb,KNeighborsClassifier,0.5,0.011547564000932709,0.03035651253088599
blog-catalog_hope_gsvd.emb,MLPClassifier,0.5,0.000703884054891478,0.0016388964763725756
blog-catalog_hope_gsvd.emb,RandomForestClassifier,0.5,0.0007272609412651064,0.0019369120088544548
blog-catalog_hope_gsvd.emb,TopKRanker,0.5,0.027440037252328082,0.17067374895163545
blog-catalog_hope_gsvd.emb,DecisionTreeClassifier,0.6,0.03870648754658206,0.06929377905689617
blog-catalog_hope_gsvd.emb,KNeighborsClassifier,0.6,0.012459938822390533,0.0313138189244384
blog-catalog_hope_gsvd.emb,MLPClassifier,0.6,0.0015360286239453989,0.003368137420006736
blog-catalog_hope_gsvd.emb,RandomForestClassifier,0.6,0.0005332867366362234,0.0016071633566754676
blog-catalog_hope_gsvd.emb,TopKRanker,0.6,0.0271777506499204,0.1667824074074074
blog-catalog_hope_gsvd.emb,DecisionTreeClassifier,0.7,0.03918444476823723,0.0704858318747339
blog-catalog_hope_gsvd.emb,KNeighborsClassifier,0.7,0.01318271994711452,0.030448452755254013
blog-catalog_hope_gsvd.emb,MLPClassifier,0.7,0.003298214473638926,0.008600095556617298
blog-catalog_hope_gsvd.emb,RandomForestClassifier,0.7,0.0009800827622905256,0.0029449298125061355
blog-catalog_hope_gsvd.emb,TopKRanker,0.7,0.02735751895595465,0.1653097696584591
blog-catalog_hope_gsvd.emb,DecisionTreeClassifier,0.8,0.04004429853188081,0.07088146400033123
blog-catalog_hope_gsvd.emb,KNeighborsClassifier,0.8,0.013387986903161933,0.03371669404957497
blog-catalog_hope_gsvd.emb,MLPClassifier,0.8,0.0035343943789301465,0.009621765096217653
blog-catalog_hope_gsvd.emb,RandomForestClassifier,0.8,0.0007740359710151784,0.0020512820512820513
blog-catalog_hope_gsvd.emb,TopKRanker,0.8,0.025570007398534374,0.15598475662567124
blog-catalog_hope_gsvd.emb,DecisionTreeClassifier,0.9,0.0373673606056604,0.06907276146390857
blog-catalog_hope_gsvd.emb,KNeighborsClassifier,0.9,0.012334290682747029,0.031921658400101735
blog-catalog_hope_gsvd.emb,MLPClassifier,0.9,0.002065381992867507,0.006163096580232995
blog-catalog_hope_gsvd.emb,RandomForestClassifier,0.9,0.0015744195550807566,0.002124269782262347
blog-catalog_hope_gsvd.emb,TopKRanker,0.9,0.023429885010311863,0.15645161290322582
